,CustomerID,recency,frequency,monetary,rq,fq,mq,r_total,rfm_score,segment_5,segment_3,segment_4
1206,14523,107,1,241.09,2,1,1,4,211,Hibernating,low,Hibernating
1207,14524,31,9,1867.6800000000003,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1208,14525,19,9,4332.2,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1209,14527,2,55,8508.82,4,4,4,12,444,Champions,high,Best of the Best
1210,14528,36,1,364.21999999999997,3,1,2,6,312,New Customers,low,High Potential
1211,14529,59,3,620.04,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
1212,14530,25,6,2925.91,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1213,14532,235,4,932.85,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1214,14533,24,7,1949.72,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1215,14534,2,18,4447.05,4,4,4,12,444,Champions,high,Best of the Best
1216,14535,59,3,2864.19,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
1217,14536,259,1,171.8,1,1,1,3,111,Hibernating,low,Hibernating
1218,14537,57,1,355.56,2,1,2,5,212,Hibernating,low,Hibernating
1219,14538,64,2,388.25,2,2,2,6,222,Hibernating,low,Hibernating
1220,14539,15,2,537.48,4,2,2,8,422,New Customers,moderate,High Potential
1221,14540,9,3,996.2599999999999,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1222,14541,58,8,1461.6500000000003,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
1223,14542,185,1,103.25,1,1,1,3,111,Hibernating,low,Hibernating
1224,14543,28,16,3630.33,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1225,14544,23,2,2024.45,3,2,4,9,324,New Customers,moderate,High Potential
1226,14546,4,5,2578.09,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1227,14547,3,8,4007.5399999999995,4,4,4,12,444,Champions,high,Best of the Best
1228,14548,150,2,652.8,1,2,3,6,123,Hibernating,low,Hibernating
1229,14549,310,1,289.24,1,1,1,3,111,Hibernating,low,Hibernating
1230,14550,10,2,765.62,4,2,3,9,423,New Customers,moderate,High Potential
1231,14551,17,2,186.23,4,2,1,7,421,New Customers,moderate,High Potential
1232,14552,151,1,165.07,1,1,1,3,111,Hibernating,low,Hibernating
1233,14553,18,5,859.27,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1234,14554,9,4,2381.04,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1235,14555,56,2,324.14,2,2,2,6,222,Hibernating,low,Hibernating
1236,14557,84,1,788.38,2,1,3,6,213,Hibernating,low,Hibernating
1237,14560,6,22,2237.77,4,4,4,12,444,Champions,high,Best of the Best
1238,14561,75,3,1080.76,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
1239,14562,3,18,5074.7699999999995,4,4,4,12,444,Champions,high,Best of the Best
1240,14565,95,4,3099.12,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
1241,14567,56,2,1530.3600000000001,2,2,3,7,223,Hibernating,moderate,Hibernating
1242,14569,0,1,227.39,4,1,1,6,411,New Customers,low,High Potential
1243,14570,280,2,218.06,1,2,1,4,121,Hibernating,low,Hibernating
1244,14572,2,7,2832.84,4,4,4,12,444,Champions,high,Best of the Best
1245,14573,179,9,1653.42,1,4,4,9,144,Can't Loose Them,moderate,Can't Loose Them
1246,14576,371,1,35.400000000000006,1,1,1,3,111,Hibernating,low,Hibernating
1247,14577,12,4,859.71,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1248,14578,2,1,168.63,4,1,1,6,411,New Customers,low,High Potential
1249,14581,16,1,138.6,4,1,1,6,411,New Customers,low,High Potential
1250,14582,40,1,114.11,3,1,1,5,311,New Customers,low,High Potential
1251,14583,5,5,1052.55,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1252,14584,168,4,1042.26,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1253,14585,49,1,157.05,3,1,1,5,311,New Customers,low,High Potential
1254,14586,276,1,237.36,1,1,1,3,111,Hibernating,low,Hibernating
1255,14587,18,9,1601.14,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1256,14589,371,1,39.75,1,1,1,3,111,Hibernating,low,Hibernating
1257,14591,14,4,1447.14,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1258,14592,34,3,570.46,3,3,2,8,332,Potential Loyalists,moderate,High Potential
1259,14593,21,3,617.99,3,3,2,8,332,Potential Loyalists,moderate,High Potential
1260,14594,6,2,379.83,4,2,2,8,422,New Customers,moderate,High Potential
1261,14595,19,6,1740.6,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1262,14597,10,2,883.15,4,2,3,9,423,New Customers,moderate,High Potential
1263,14598,43,1,221.97,3,1,1,5,311,New Customers,low,High Potential
1264,14600,305,1,393.3300000000001,1,1,2,4,112,Hibernating,low,Hibernating
1265,14601,10,1,213.96,4,1,1,6,411,New Customers,low,High Potential
1266,14603,274,1,660.0,1,1,3,5,113,Hibernating,low,Hibernating
1267,14606,0,93,12156.65,4,4,4,12,444,Champions,high,Best of the Best
1268,14607,15,14,16569.5,4,4,4,12,444,Champions,high,Best of the Best
1269,14608,3,4,1785.15,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1270,14609,71,4,601.56,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
1271,14616,242,3,406.0800000000001,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
1272,14618,8,3,553.44,4,3,2,9,432,Potential Loyalists,moderate,High Potential
1273,14619,245,1,394.44,1,1,2,4,112,Hibernating,low,Hibernating
1274,14620,205,2,412.78000000000003,1,2,2,5,122,Hibernating,low,Hibernating
1275,14621,0,5,1788.3600000000004,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1276,14622,184,1,320.58000000000004,1,1,2,4,112,Hibernating,low,Hibernating
1277,14623,31,5,889.25,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1278,14624,56,2,225.84999999999997,2,2,1,5,221,Hibernating,low,Hibernating
1279,14625,195,2,899.63,1,2,3,6,123,Hibernating,low,Hibernating
1280,14626,23,4,2791.27,3,3,4,10,334,Potential Loyalists,high,Best of the Best
1281,14628,90,2,671.96,2,2,3,7,223,Hibernating,moderate,Hibernating
1282,14629,3,2,959.0099999999999,4,2,3,9,423,New Customers,moderate,High Potential
1283,14631,50,3,1006.98,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1284,14632,262,1,114.56,1,1,1,3,111,Hibernating,low,Hibernating
1285,14633,265,1,344.90000000000003,1,1,2,4,112,Hibernating,low,Hibernating
1286,14636,35,2,609.85,3,2,2,7,322,New Customers,moderate,High Potential
1287,14638,50,1,443.6,3,1,2,6,312,New Customers,low,High Potential
1288,14639,51,6,2984.49,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
1289,14640,23,6,2125.08,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1290,14641,21,1,110.46,3,1,1,5,311,New Customers,low,High Potential
1291,14642,58,1,96.12,2,1,1,4,211,Hibernating,low,Hibernating
1292,14643,169,2,693.8100000000001,1,2,3,6,123,Hibernating,low,Hibernating
1293,14644,67,2,830.76,2,2,3,7,223,Hibernating,moderate,Hibernating
1294,14645,156,2,597.09,1,2,2,5,122,Hibernating,low,Hibernating
1295,14647,200,1,243.22,1,1,1,3,111,Hibernating,low,Hibernating
1296,14649,4,4,1417.2900000000002,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1297,14651,66,2,654.6,2,2,3,7,223,Hibernating,moderate,Hibernating
1298,14652,76,1,114.18,2,1,1,4,211,Hibernating,low,Hibernating
1299,14653,0,7,1947.55,4,4,4,12,444,Champions,high,Best of the Best
1300,14655,7,4,1932.23,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1301,14656,168,2,291.05,1,2,1,4,121,Hibernating,low,Hibernating
1302,14657,17,4,848.22,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1303,14658,4,2,247.15,4,2,1,7,421,New Customers,moderate,High Potential
1304,14659,8,9,2529.93,4,4,4,12,444,Champions,high,Best of the Best
1305,14660,86,2,285.74,2,2,1,5,221,Hibernating,low,Hibernating
1306,14661,26,1,107.95,3,1,1,5,311,New Customers,low,High Potential
1307,14662,28,4,771.17,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1308,14664,19,2,637.89,3,2,2,7,322,New Customers,moderate,High Potential
1309,14665,60,5,1835.7,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
1310,14666,23,1,195.25,3,1,1,5,311,New Customers,low,High Potential
1311,14667,10,25,9241.2,4,4,4,12,444,Champions,high,Best of the Best
1312,14669,241,3,1269.99,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1313,14670,279,2,411.53,1,2,2,5,122,Hibernating,low,Hibernating
1314,14672,234,2,765.55,1,2,3,6,123,Hibernating,low,Hibernating
1315,14673,2,5,1736.4,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1316,14675,15,1,604.75,4,1,2,7,412,New Customers,moderate,High Potential
1317,14676,30,6,2548.2400000000002,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1318,14680,24,16,28754.11,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1319,14681,70,3,498.95,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
1320,14682,187,2,52.0,1,2,1,4,121,Hibernating,low,Hibernating
1321,14684,25,5,1236.28,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1322,14687,106,1,628.38,2,1,2,5,212,Hibernating,low,Hibernating
1323,14688,7,21,5630.87,4,4,4,12,444,Champions,high,Best of the Best
1324,14689,208,1,112.79999999999998,1,1,1,3,111,Hibernating,low,Hibernating
1325,14690,43,2,371.7,3,2,2,7,322,New Customers,moderate,High Potential
1326,14691,30,5,2114.33,3,3,4,10,334,Potential Loyalists,high,Best of the Best
1327,14692,136,4,591.55,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
1328,14693,263,1,172.9,1,1,1,3,111,Hibernating,low,Hibernating
1329,14696,3,7,2078.95,4,4,4,12,444,Champions,high,Best of the Best
1330,14697,217,2,188.61,1,2,1,4,121,Hibernating,low,Hibernating
1331,14698,1,5,1250.76,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1332,14699,213,1,109.13000000000001,1,1,1,3,111,Hibernating,low,Hibernating
1333,14700,31,3,2235.3,3,3,4,10,334,Potential Loyalists,high,Best of the Best
1334,14701,10,9,2549.37,4,4,4,12,444,Champions,high,Best of the Best
1335,14702,0,17,3292.1399999999994,4,4,4,12,444,Champions,high,Best of the Best
1336,14703,14,1,318.17,4,1,2,7,412,New Customers,moderate,High Potential
1337,14704,10,9,1546.91,4,4,3,11,443,Champions,high,Best of the Best
1338,14705,198,1,179.0,1,1,1,3,111,Hibernating,low,Hibernating
1339,14708,2,3,1126.37,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1340,14709,14,13,4921.04,4,4,4,12,444,Champions,high,Best of the Best
1341,14710,13,4,606.13,4,3,2,9,432,Potential Loyalists,moderate,High Potential
1342,14711,9,11,2868.8,4,4,4,12,444,Champions,high,Best of the Best
1343,14712,28,3,917.07,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1344,14713,8,11,2666.36,4,4,4,12,444,Champions,high,Best of the Best
1345,14714,23,1,160.19,3,1,1,5,311,New Customers,low,High Potential
1346,14715,24,4,867.38,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1347,14716,42,2,329.68,3,2,2,7,322,New Customers,moderate,High Potential
1348,14719,1,5,1602.1299999999999,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1349,14720,5,3,663.81,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1350,14722,146,1,187.92000000000002,1,1,1,3,111,Hibernating,low,Hibernating
1351,14723,9,6,1158.3,4,4,3,11,443,Champions,high,Best of the Best
1352,14725,24,1,718.08,3,1,3,7,313,New Customers,moderate,High Potential
1353,14727,273,1,268.58,1,1,1,3,111,Hibernating,low,Hibernating
1354,14729,373,1,313.49,1,1,2,4,112,Hibernating,low,Hibernating
1355,14730,0,8,2005.06,4,4,4,12,444,Champions,high,Best of the Best
1356,14731,46,3,380.0199999999999,3,3,2,8,332,Potential Loyalists,moderate,High Potential
1357,14732,7,8,2702.4900000000002,4,4,4,12,444,Champions,high,Best of the Best
1358,14733,15,12,9585.91,4,4,4,12,444,Champions,high,Best of the Best
1359,14735,3,32,6065.69,4,4,4,12,444,Champions,high,Best of the Best
1360,14737,3,3,1164.55,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1361,14738,42,7,1314.45,3,4,3,10,343,Potential Loyalists,high,Best of the Best
1362,14739,3,7,3902.28,4,4,4,12,444,Champions,high,Best of the Best
1363,14740,196,3,1448.21,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1364,14741,11,6,1400.34,4,4,3,11,443,Champions,high,Best of the Best
1365,14744,15,7,1099.98,4,4,3,11,443,Champions,high,Best of the Best
1366,14745,112,5,1220.26,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
1367,14747,248,1,328.2,1,1,2,4,112,Hibernating,low,Hibernating
1368,14748,28,5,1415.75,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1369,14752,43,1,389.64,3,1,2,6,312,New Customers,low,High Potential
1370,14753,86,1,563.15,2,1,2,5,212,Hibernating,low,Hibernating
1371,14754,44,2,638.05,3,2,2,7,322,New Customers,moderate,High Potential
1372,14755,9,11,5010.28,4,4,4,12,444,Champions,high,Best of the Best
1373,14756,14,1,738.96,4,1,3,8,413,New Customers,moderate,High Potential
1374,14757,74,1,420.5,2,1,2,5,212,Hibernating,low,Hibernating
1375,14758,144,4,1484.06,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1376,14759,4,3,1625.97,4,3,4,11,434,Potential Loyalists,high,Best of the Best
1377,14760,296,1,89.2,1,1,1,3,111,Hibernating,low,Hibernating
1378,14761,58,2,255.9,2,2,1,5,221,Hibernating,low,Hibernating
1379,14762,263,1,300.52,1,1,2,4,112,Hibernating,low,Hibernating
1380,14764,46,1,278.3,3,1,1,5,311,New Customers,low,High Potential
1381,14765,28,3,254.11,3,3,1,7,331,Potential Loyalists,moderate,High Potential
1382,14766,7,6,2473.37,4,4,4,12,444,Champions,high,Best of the Best
1383,14768,16,2,192.60000000000002,4,2,1,7,421,New Customers,moderate,High Potential
1384,14769,2,8,10674.75,4,4,4,12,444,Champions,high,Best of the Best
1385,14770,231,2,876.42,1,2,3,6,123,Hibernating,low,Hibernating
1386,14772,111,1,139.26,2,1,1,4,211,Hibernating,low,Hibernating
1387,14775,57,3,1011.9,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
1388,14776,50,11,2538.3,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1389,14778,126,2,730.86,2,2,3,7,223,Hibernating,moderate,Hibernating
1390,14779,280,3,386.15,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
1391,14780,54,2,447.68,2,2,2,6,222,Hibernating,low,Hibernating
1392,14782,319,1,200.10000000000002,1,1,1,3,111,Hibernating,low,Hibernating
1393,14784,25,2,289.99,3,2,1,6,321,New Customers,low,High Potential
1394,14785,9,2,77.4,4,2,1,7,421,New Customers,moderate,High Potential
1395,14788,6,2,679.4399999999999,4,2,3,9,423,New Customers,moderate,High Potential
1396,14789,28,1,197.64,3,1,1,5,311,New Customers,low,High Potential
1397,14790,16,4,745.0599999999998,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1398,14792,63,1,6.2,2,1,1,4,211,Hibernating,low,Hibernating
1399,14793,20,1,228.99,3,1,1,5,311,New Customers,low,High Potential
1400,14794,2,7,1319.91,4,4,3,11,443,Champions,high,Best of the Best
1401,14795,165,1,131.45000000000002,1,1,1,3,111,Hibernating,low,Hibernating
1402,14796,0,17,8022.49,4,4,4,12,444,Champions,high,Best of the Best
1403,14798,52,3,173.74,2,3,1,6,231,Can't Loose Them,low,Can't Loose Them
1404,14799,50,1,157.7,3,1,1,5,311,New Customers,low,High Potential
1405,14800,47,12,4339.74,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1406,14801,60,1,193.14,2,1,1,4,211,Hibernating,low,Hibernating
1407,14803,161,3,845.55,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1408,14804,8,1,353.27,4,1,2,7,412,New Customers,moderate,High Potential
1409,14805,14,4,554.65,4,3,2,9,432,Potential Loyalists,moderate,High Potential
1410,14806,74,1,193.39,2,1,1,4,211,Hibernating,low,Hibernating
1411,14808,39,8,2741.17,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1412,14810,40,11,2087.88,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1413,14813,369,2,155.43,1,2,1,4,121,Hibernating,low,Hibernating
1414,14815,36,2,778.5,3,2,3,8,323,New Customers,moderate,High Potential
1415,14816,196,1,271.85,1,1,1,3,111,Hibernating,low,Hibernating
1416,14817,199,2,1110.34,1,2,3,6,123,Hibernating,low,Hibernating
1417,14818,73,3,657.8,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
1418,14819,63,2,272.07,2,2,1,5,221,Hibernating,low,Hibernating
1419,14820,20,4,507.29,3,3,2,8,332,Potential Loyalists,moderate,High Potential
1420,14821,366,1,48.800000000000004,1,1,1,3,111,Hibernating,low,Hibernating
1421,14823,179,3,321.43,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
1422,14824,9,4,1127.71,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1423,14825,3,12,2226.91,4,4,4,12,444,Champions,high,Best of the Best
1424,14828,196,3,2139.76,1,3,4,8,134,Can't Loose Them,moderate,Can't Loose Them
1425,14829,28,4,697.55,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1426,14830,52,1,197.13,2,1,1,4,211,Hibernating,low,Hibernating
1427,14834,17,6,1720.3,4,4,4,12,444,Champions,high,Best of the Best
1428,14836,9,3,102.44999999999999,4,3,1,8,431,Potential Loyalists,moderate,High Potential
1429,14837,89,4,1649.5,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
1430,14840,267,1,62.85,1,1,1,3,111,Hibernating,low,Hibernating
1431,14841,52,6,3295.76,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
1432,14842,43,4,2824.69,3,3,4,10,334,Potential Loyalists,high,Best of the Best
1433,14844,63,4,3189.81,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
1434,14847,148,1,309.4,1,1,2,4,112,Hibernating,low,Hibernating
1435,14849,21,25,7930.54,3,4,4,11,344,Potential Loyalists,high,Best of the Best
1436,14850,311,1,325.75,1,1,2,4,112,Hibernating,low,Hibernating
1437,14851,22,2,511.35,3,2,2,7,322,New Customers,moderate,High Potential
1438,14852,57,6,2836.69,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
1439,14853,23,2,475.79999999999995,3,2,2,7,322,New Customers,moderate,High Potential
1440,14854,77,7,2759.83,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
1441,14855,118,2,645.65,2,2,3,7,223,Hibernating,moderate,Hibernating
1442,14856,35,3,1311.3799999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
1443,14857,59,2,1173.12,2,2,3,7,223,Hibernating,moderate,Hibernating
1444,14859,12,4,1353.74,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1445,14860,18,1,170.32,3,1,1,5,311,New Customers,low,High Potential
1446,14861,51,1,125.79,2,1,1,4,211,Hibernating,low,Hibernating
1447,14862,25,2,841.1999999999999,3,2,3,8,323,New Customers,moderate,High Potential
1448,14863,28,1,266.76,3,1,1,5,311,New Customers,low,High Potential
1449,14865,6,2,52.2,4,2,1,7,421,New Customers,moderate,High Potential
1450,14866,10,12,14389.899999999998,4,4,4,12,444,Champions,high,Best of the Best
1451,14867,185,3,710.28,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
1452,14868,2,8,2953.59,4,4,4,12,444,Champions,high,Best of the Best
1453,14869,8,2,725.7,4,2,3,9,423,New Customers,moderate,High Potential
1454,14870,261,1,327.25,1,1,2,4,112,Hibernating,low,Hibernating
1455,14871,2,4,522.38,4,3,2,9,432,Potential Loyalists,moderate,High Potential
1456,14873,209,1,519.68,1,1,2,4,112,Hibernating,low,Hibernating
1457,14875,107,2,1465.3200000000002,2,2,3,7,223,Hibernating,moderate,Hibernating
1458,14878,12,9,1485.54,4,4,3,11,443,Champions,high,Best of the Best
1459,14880,76,3,706.19,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
1460,14881,19,1,255.4,3,1,1,5,311,New Customers,low,High Potential
1461,14882,26,2,589.7,3,2,2,7,322,New Customers,moderate,High Potential
1462,14883,18,6,761.59,3,4,3,10,343,Potential Loyalists,high,Best of the Best
1463,14885,131,1,765.3199999999999,2,1,3,6,213,Hibernating,low,Hibernating
1464,14886,252,1,364.8,1,1,2,4,112,Hibernating,low,Hibernating
1465,14887,78,1,1862.0,2,1,4,7,214,Hibernating,moderate,Hibernating
1466,14888,206,1,369.2,1,1,2,4,112,Hibernating,low,Hibernating
1467,14889,335,1,135.9,1,1,1,3,111,Hibernating,low,Hibernating
1468,14890,253,1,125.65,1,1,1,3,111,Hibernating,low,Hibernating
1469,14891,147,2,554.38,1,2,2,5,122,Hibernating,low,Hibernating
1470,14893,9,2,1237.8500000000001,4,2,3,9,423,New Customers,moderate,High Potential
1471,14894,84,1,655.75,2,1,3,6,213,Hibernating,low,Hibernating
1472,14895,7,20,11138.710000000001,4,4,4,12,444,Champions,high,Best of the Best
1473,14896,204,2,468.77000000000004,1,2,2,5,122,Hibernating,low,Hibernating
1474,14897,7,4,1366.38,4,3,3,10,433,Potential Loyalists,high,Best of the Best
1475,14898,22,6,1303.52,3,4,3,10,343,Potential Loyalists,high,Best of the Best
1476,14901,10,9,1421.29,4,4,3,11,443,Champions,high,Best of the Best
1477,14902,25,1,332.66,3,1,2,6,312,New Customers,low,High Potential
1478,14903,20,5,2810.63,3,3,4,10,334,Potential Loyalists,high,Best of the Best
1479,14904,1,2,1025.44,4,2,3,9,423,New Customers,moderate,High Potential
1480,14905,157,2,616.15,1,2,2,5,122,Hibernating,low,Hibernating
1481,14907,2,7,3501.1,4,4,4,12,444,Champions,high,Best of the Best
